Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Period Type
547648,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,fordham and university heights (cd5),Annual Average 2017,2017-01-01,8.3,,Annual Average
742443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,fordham and university heights (cd5),Annual Average 2021,2021-01-01,6.76,,Annual Average
170257,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,bensonhurst (cd11),Annual Average 2010,2009-12-01,9.18,,Annual Average
167620,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,bayside and little neck (cd11),Annual Average 2010,2009-12-01,19.64,,Annual Average
167767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),Annual Average 2013,2012-12-01,18.97,,Annual Average
550058,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),Annual Average 2017,2017-01-01,19.04,,Annual Average
170255,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,south crown heights and lefferts gardens (cd9),Annual Average 2010,2009-12-01,9.91,,Annual Average
741162,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2021,2021-01-01,18.75,,Annual Average
170424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Annual Average 2013,2012-12-01,10.09,,Annual Average
742467,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Annual Average 2021,2021-01-01,7.74,,Annual Average
742431,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Annual Average 2021,2021-01-01,6.84,,Annual Average
178582,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,bensonhurst - bay ridge,Annual Average 2013,2012-12-01,8.24,,Annual Average
547414,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,bensonhurst - bay ridge,Annual Average 2017,2017-01-01,7.06,,Annual Average
742179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,high bridge - morrisania,Annual Average 2021,2021-01-01,6.63,,Annual Average
742209,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,bensonhurst - bay ridge,Annual Average 2021,2021-01-01,6.43,,Annual Average
178583,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,coney island - sheepshead bay,Annual Average 2013,2012-12-01,8.11,,Annual Average
178578,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,sunset park,Annual Average 2013,2012-12-01,9.12,,Annual Average
170429,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,park slope and carroll gardens (cd6),Annual Average 2013,2012-12-01,9.4,,Annual Average
170405,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2013,2012-12-01,12.25,,Annual Average
742197,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,sunset park,Annual Average 2021,2021-01-01,6.99,,Annual Average
178576,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,bedford stuyvesant - crown heights,Annual Average 2013,2012-12-01,8.75,,Annual Average
649675,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,crotona -tremont,Annual Average 2019,2019-01-01,7.23,,Annual Average
605945,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Annual Average 2018,2018-01-01,7.37,,Annual Average
178573,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,hunts point - mott haven,Annual Average 2013,2012-12-01,9.57,,Annual Average
547387,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,hunts point - mott haven,Annual Average 2017,2017-01-01,8.26,,Annual Average
178581,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,canarsie - flatlands,Annual Average 2013,2012-12-01,8.18,,Annual Average
649705,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,canarsie - flatlands,Annual Average 2019,2019-01-01,6.15,,Annual Average
649765,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Annual Average 2019,2019-01-01,6.19,,Annual Average
167754,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2013,2012-12-01,25.43,,Annual Average
550019,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2017,2017-01-01,22.74,,Annual Average
602996,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,throgs neck and co-op city (cd10),Annual Average 2018,2018-01-01,15.84,,Annual Average
412729,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,williamsbridge and baychester (cd12),Annual Average 2016,2015-12-31,16.93,,Annual Average
603002,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,williamsbridge and baychester (cd12),Annual Average 2018,2018-01-01,15.81,,Annual Average
172644,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,northern si,Annual Average 2010,2009-12-01,18.22,,Annual Average
547660,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,parkchester and soundview (cd9),Annual Average 2017,2017-01-01,7.62,,Annual Average
170408,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2013,2012-12-01,9.75,,Annual Average
547624,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2017,2017-01-01,7.97,,Annual Average
742425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,east harlem (cd11),Annual Average 2021,2021-01-01,6.79,,Annual Average
547666,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,morris park and bronxdale (cd11),Annual Average 2017,2017-01-01,7.39,,Annual Average
170420,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,parkchester and soundview (cd9),Annual Average 2013,2012-12-01,8.94,,Annual Average
649750,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,west queens,Annual Average 2019,2019-01-01,7.35,,Annual Average
649732,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,chelsea - clinton,Annual Average 2019,2019-01-01,10.21,,Annual Average
649762,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,fresh meadows,Annual Average 2019,2019-01-01,6.16,,Annual Average
412744,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,east new york and starrett city (cd5),Annual Average 2016,2015-12-31,17.83,,Annual Average
603017,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,east new york and starrett city (cd5),Annual Average 2018,2018-01-01,17.17,,Annual Average
172738,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,southwest queens,Annual Average 2013,2012-12-01,19.65,,Annual Average
549956,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,southwest queens,Annual Average 2017,2017-01-01,17.95,,Annual Average
172646,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,south bronx,Annual Average 2010,2009-12-01,25.08,,Annual Average
172739,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,jamaica,Annual Average 2013,2012-12-01,18.96,,Annual Average
549959,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,jamaica,Annual Average 2017,2017-01-01,17.69,,Annual Average
741093,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,jamaica,Annual Average 2021,2021-01-01,15.3,,Annual Average
602900,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,jamaica,Annual Average 2018,2018-01-01,17.55,,Annual Average
412612,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,long island city - astoria,Annual Average 2016,2015-12-31,20.91,,Annual Average
602885,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,long island city - astoria,Annual Average 2018,2018-01-01,20.89,,Annual Average
336688,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,jamaica,Annual Average 2015,2015-01-01,18.42,,Annual Average
667453,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,jamaica,Annual Average 2020,2020-01-01,14.24,,Annual Average
336673,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,long island city - astoria,Annual Average 2015,2015-01-01,21.39,,Annual Average
412696,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2016,2015-12-31,20.84,,Annual Average
602969,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2018,2018-01-01,21.17,,Annual Average
211787,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,northern si,Annual Average 2014,2013-12-01,16.23,,Annual Average
176589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,port richmond,Annual Average 2010,2009-12-01,19.79,,Annual Average
212560,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,washington heights,Annual Average 2014,2013-12-01,21.12,,Annual Average
412726,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),Annual Average 2016,2015-12-31,17.91,,Annual Average
602999,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),Annual Average 2018,2018-01-01,17.08,,Annual Average
741099,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,rockaways,Annual Average 2021,2021-01-01,11.41,,Annual Average
172741,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,rockaways,Annual Average 2013,2012-12-01,12.67,,Annual Average
412747,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),Annual Average 2016,2015-12-31,21.17,,Annual Average
603020,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),Annual Average 2018,2018-01-01,21.2,,Annual Average
412711,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Annual Average 2016,2015-12-31,19.86,,Annual Average
602984,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Annual Average 2018,2018-01-01,19.18,,Annual Average
741117,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,southern si,Annual Average 2021,2021-01-01,12.03,,Annual Average
211779,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,southwest queens,Annual Average 2014,2013-12-01,19.19,,Annual Average
667447,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,southwest queens,Annual Average 2020,2020-01-01,14.75,,Annual Average
176584,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,fresh meadows,Annual Average 2010,2009-12-01,21.67,,Annual Average
174264,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2013,2012-12-01,9.6,,Annual Average
742347,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2021,2021-01-01,7.2,,Annual Average
547552,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2017,2017-01-01,8.42,,Annual Average
410920,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2016,2015-12-31,8.65,,Annual Average
605846,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2018,2018-01-01,8.16,,Annual Average
172734,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,long island city - astoria,Annual Average 2013,2012-12-01,22.3,,Annual Average
549944,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,long island city - astoria,Annual Average 2017,2017-01-01,20.99,,Annual Average
172726,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,canarsie - flatlands,Annual Average 2013,2012-12-01,16.65,,Annual Average
410890,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,borough park,Annual Average 2016,2015-12-31,7.45,,Annual Average
605816,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,borough park,Annual Average 2018,2018-01-01,6.99,,Annual Average
172640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,upper east side-gramercy,Annual Average 2010,2009-12-01,34.84,,Annual Average
172743,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,chelsea-village,Annual Average 2013,2012-12-01,31.96,,Annual Average
549971,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,chelsea-village,Annual Average 2017,2017-01-01,27.51,,Annual Average
172736,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,flushing - clearview,Annual Average 2013,2012-12-01,18.71,,Annual Average
549950,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,flushing - clearview,Annual Average 2017,2017-01-01,18.5,,Annual Average
412618,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,flushing - clearview,Annual Average 2016,2015-12-31,18.23,,Annual Average
602891,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,flushing - clearview,Annual Average 2018,2018-01-01,17.63,,Annual Average
211784,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,chelsea-village,Annual Average 2014,2013-12-01,30.59,,Annual Average
176688,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Annual Average 2013,2012-12-01,20.59,,Annual Average
549794,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Annual Average 2017,2017-01-01,18.87,,Annual Average
740928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Annual Average 2021,2021-01-01,18.03,,Annual Average
176583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,ridgewood - forest hills,Annual Average 2010,2009-12-01,22.61,,Annual Average
212564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,upper east side,Annual Average 2014,2013-12-01,27.62,,Annual Average
211783,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,upper east side-gramercy,Annual Average 2014,2013-12-01,30.96,,Annual Average
172668,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,flushing - clearview,Annual Average 2011,2010-12-01,21.94,,Annual Average
172600,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,flushing - clearview,Annual Average 2009,2008-12-01,22.68,,Annual Average
336679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,flushing - clearview,Annual Average 2015,2015-01-01,19.09,,Annual Average
667435,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,flushing - clearview,Annual Average 2020,2020-01-01,15.59,,Annual Average
549797,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,borough park,Annual Average 2017,2017-01-01,18.81,,Annual Average
170413,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,hunts point and longwood (cd2),Annual Average 2013,2012-12-01,9.76,,Annual Average
547639,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,hunts point and longwood (cd2),Annual Average 2017,2017-01-01,8.49,,Annual Average
547600,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Annual Average 2017,2017-01-01,9.04,,Annual Average
212554,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,borough park,Annual Average 2014,2013-12-01,20.41,,Annual Average
649771,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,southeast queens,Annual Average 2019,2019-01-01,6.01,,Annual Average
649774,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,rockaways,Annual Average 2019,2019-01-01,5.59,,Annual Average
174164,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,flushing - clearview,Annual Average 2010,2009-12-01,9.33,,Annual Average
174262,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,east harlem,Annual Average 2013,2012-12-01,9.73,,Annual Average
547546,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,east harlem,Annual Average 2017,2017-01-01,8.11,,Annual Average
742341,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,east harlem,Annual Average 2021,2021-01-01,6.79,,Annual Average
172733,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,upper west side,Annual Average 2013,2012-12-01,26.5,,Annual Average
172732,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,east harlem,Annual Average 2013,2012-12-01,24.75,,Annual Average
549938,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,east harlem,Annual Average 2017,2017-01-01,22.41,,Annual Average
741072,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,east harlem,Annual Average 2021,2021-01-01,18.28,,Annual Average
172722,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,east new york,Annual Average 2013,2012-12-01,20.19,,Annual Average
667489,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,bayside little neck-fresh meadows,Annual Average 2020,2020-01-01,13.66,,Annual Average
174173,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,bayside little neck-fresh meadows,Annual Average 2010,2009-12-01,9.09,,Annual Average
174168,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,southeast queens,Annual Average 2010,2009-12-01,8.65,,Annual Average
170241,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2010,2009-12-01,10.7,,Annual Average
170278,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,rockaway and broad channel (cd14),Annual Average 2010,2009-12-01,7.98,,Annual Average
411058,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Annual Average 2016,2015-12-31,8.52,,Annual Average
411133,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,rockaway and broad channel (cd14),Annual Average 2016,2015-12-31,5.98,,Annual Average
606038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,flushing and whitestone (cd7),Annual Average 2018,2018-01-01,6.93,,Annual Average
606059,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,rockaway and broad channel (cd14),Annual Average 2018,2018-01-01,6.06,,Annual Average
411079,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,flatbush and midwood (cd14),Annual Average 2016,2015-12-31,7.45,,Annual Average
606005,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,flatbush and midwood (cd14),Annual Average 2018,2018-01-01,6.95,,Annual Average
170219,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,rockaway and broad channel (cd14),Annual Average 2009,2008-12-01,8.75,,Annual Average
669952,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,flushing and whitestone (cd7),Annual Average 2020,2020-01-01,6.26,,Annual Average
170330,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,flushing and whitestone (cd7),Annual Average 2011,2010-12-01,10.09,,Annual Average
170212,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,flushing and whitestone (cd7),Annual Average 2009,2008-12-01,10.21,,Annual Average
334348,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,rockaway and broad channel (cd14),Annual Average 2015,2015-01-01,7.15,,Annual Average
412825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),Annual Average 2016,2015-12-31,11.6,,Annual Average
603098,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),Annual Average 2018,2018-01-01,10.41,,Annual Average
170419,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,riverdale and fieldston (cd8),Annual Average 2013,2012-12-01,8.87,,Annual Average
170403,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Annual Average 2013,2012-12-01,11.39,,Annual Average
649783,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,willowbrook,Annual Average 2019,2019-01-01,5.96,,Annual Average
649759,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,ridgewood - forest hills,Annual Average 2019,2019-01-01,6.56,,Annual Average
176581,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,flushing - clearview,Annual Average 2010,2009-12-01,21.48,,Annual Average
178461,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,east harlem,Annual Average 2010,2009-12-01,10.41,,Annual Average
176578,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,lower manhattan,Annual Average 2010,2009-12-01,33.48,,Annual Average
176577,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,union square - lower east side,Annual Average 2010,2009-12-01,29.99,,Annual Average
410914,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,east harlem,Annual Average 2016,2015-12-31,8.19,,Annual Average
410917,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,upper west side,Annual Average 2016,2015-12-31,8.49,,Annual Average
174126,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,east harlem,Annual Average 2009,2008-12-01,11.55,,Annual Average
174194,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,east harlem,Annual Average 2011,2010-12-01,11.12,,Annual Average
334129,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,east harlem,Annual Average 2015,2015-01-01,9.51,,Annual Average
669661,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,east harlem,Annual Average 2020,2020-01-01,6.37,,Annual Average
178453,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,borough park,Annual Average 2010,2009-12-01,9.61,,Annual Average
410995,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,central harlem (cd10),Annual Average 2016,2015-12-31,7.89,,Annual Average
649777,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,port richmond,Annual Average 2019,2019-01-01,6.34,,Annual Average
178567,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,kingsbridge - riverdale,Annual Average 2013,2012-12-01,8.88,,Annual Average
741153,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2021,2021-01-01,18.31,,Annual Average
167756,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Annual Average 2013,2012-12-01,22.25,,Annual Average
178459,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,washington heights,Annual Average 2010,2009-12-01,10.71,,Annual Average
170244,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,throgs neck and co-op city (cd10),Annual Average 2010,2009-12-01,9.5,,Annual Average
172728,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,Annual Average 2013,2012-12-01,16.36,,Annual Average
549926,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,Annual Average 2017,2017-01-01,16.08,,Annual Average
741060,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,Annual Average 2021,2021-01-01,14.68,,Annual Average
605828,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,coney island - sheepshead bay,Annual Average 2018,2018-01-01,6.55,,Annual Average
174135,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,rockaways,Annual Average 2009,2008-12-01,8.75,,Annual Average
176580,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,west queens,Annual Average 2010,2009-12-01,24.18,,Annual Average
167755,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Annual Average 2013,2012-12-01,24.66,,Annual Average
741156,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Annual Average 2021,2021-01-01,18.25,,Annual Average
669673,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,coney island - sheepshead bay,Annual Average 2020,2020-01-01,5.7,,Annual Average
547534,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,coney island - sheepshead bay,Annual Average 2017,2017-01-01,6.83,,Annual Average
742329,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,coney island - sheepshead bay,Annual Average 2021,2021-01-01,6.27,,Annual Average
212942,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,upper east side,Annual Average 2014,2013-12-01,11.15,,Annual Average
170240,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Annual Average 2010,2009-12-01,10.67,,Annual Average
176571,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,east harlem,Annual Average 2010,2009-12-01,27.07,,Annual Average
170248,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,fort greene and brooklyn heights (cd2),Annual Average 2010,2009-12-01,10.52,,Annual Average
170235,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Annual Average 2010,2009-12-01,10.88,,Annual Average
176566,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,bensonhurst - bay ridge,Annual Average 2010,2009-12-01,21.48,,Annual Average
214132,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Annual Average 2014,2013-12-01,10.64,,Annual Average
212927,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,greenpoint,Annual Average 2014,2013-12-01,10.54,,Annual Average
167601,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,bay ridge and dyker heights (cd10),Annual Average 2010,2009-12-01,22.43,,Annual Average
167599,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,crown heights and prospect heights (cd8),Annual Average 2010,2009-12-01,25.9,,Annual Average
213589,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2014,2013-12-01,22.12,,Annual Average
167610,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,long island city and astoria (cd1),Annual Average 2010,2009-12-01,23.5,,Annual Average
167593,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,fort greene and brooklyn heights (cd2),Annual Average 2010,2009-12-01,27.14,,Annual Average
167592,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,greenpoint and williamsburg (cd1),Annual Average 2010,2009-12-01,25.16,,Annual Average
603077,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,flushing and whitestone (cd7),Annual Average 2018,2018-01-01,17.62,,Annual Average
336886,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),Annual Average 2015,2015-01-01,13.44,,Annual Average
667807,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,flushing and whitestone (cd7),Annual Average 2020,2020-01-01,15.61,,Annual Average
167557,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,flushing and whitestone (cd7),Annual Average 2009,2008-12-01,22.68,,Annual Average
167704,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2012,2011-12-01,22.46,,Annual Average
167741,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),Annual Average 2012,2011-12-01,13.0,,Annual Average
167734,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,flushing and whitestone (cd7),Annual Average 2012,2011-12-01,19.82,,Annual Average
741291,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),Annual Average 2021,2021-01-01,11.34,,Annual Average
412771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,flatbush and midwood (cd14),Annual Average 2016,2015-12-31,18.29,,Annual Average
603044,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,flatbush and midwood (cd14),Annual Average 2018,2018-01-01,17.28,,Annual Average
412750,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),Annual Average 2016,2015-12-31,19.44,,Annual Average
