Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Period Type
166007,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,south crown heights and lefferts gardens (cd9),Winter 2012-13,2012-12-01,27.05,,Seasonal
166009,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,bensonhurst (cd11),Winter 2012-13,2012-12-01,24.7,,Seasonal
667724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,bensonhurst (cd11),Winter 2019-20,2019-12-01,24.34,,Seasonal
165995,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,parkchester and soundview (cd9),Winter 2012-13,2012-12-01,23.96,,Seasonal
336782,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,parkchester and soundview (cd9),Summer 2015,2015-06-01,15.82,,Seasonal
412725,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),Summer 2016,2016-06-01,14.57,,Seasonal
166752,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Summer 2011,2011-06-01,23.21,,Seasonal
166690,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Summer 2010,2010-06-01,29.14,,Seasonal
412679,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Winter 2015-16,2015-12-01,28.1,,Seasonal
741145,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Winter 2020-21,2020-12-01,24.05,,Seasonal
412691,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Winter 2015-16,2015-12-01,22.91,,Seasonal
412692,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Summer 2016,2016-06-01,15.78,,Seasonal
165864,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Winter 2010-11,2010-12-01,36.0,,Seasonal
166631,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Summer 2009,2009-06-01,31.12,,Seasonal
336756,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Winter 2014-15,2014-12-01,24.14,,Seasonal
336738,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Winter 2014-15,2014-12-01,32.43,,Seasonal
166693,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Summer 2010,2010-06-01,24.34,,Seasonal
412689,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Summer 2016,2016-06-01,17.74,,Seasonal
412688,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Winter 2015-16,2015-12-01,25.86,,Seasonal
741154,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Winter 2020-21,2020-12-01,22.0,,Seasonal
166750,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Summer 2011,2011-06-01,23.68,,Seasonal
166691,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Summer 2010,2010-06-01,25.39,,Seasonal
412683,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Summer 2016,2016-06-01,17.99,,Seasonal
166632,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Summer 2009,2009-06-01,28.01,,Seasonal
165865,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Winter 2010-11,2010-12-01,32.89,,Seasonal
166828,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),Summer 2012,2012-06-01,18.39,,Seasonal
336683,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Summer 2015,2015-06-01,14.32,,Seasonal
171649,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Winter 2010-11,2010-12-01,30.69,,Seasonal
171647,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Winter 2010-11,2010-12-01,31.99,,Seasonal
172089,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2009,2009-06-01,21.66,,Seasonal
172225,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2013,2013-06-01,18.1,,Seasonal
172191,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2012,2012-06-01,18.85,,Seasonal
172193,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Summer 2012,2012-06-01,17.24,,Seasonal
172227,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Summer 2013,2013-06-01,16.92,,Seasonal
741086,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Summer 2021,2021-06-01,11.26,,Seasonal
172159,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Summer 2011,2011-06-01,18.51,,Seasonal
172125,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Summer 2010,2010-06-01,18.49,,Seasonal
550051,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,parkchester and soundview (cd9),Summer 2017,2017-06-01,14.97,,Seasonal
166869,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Summer 2013,2013-06-01,21.63,,Seasonal
602967,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Summer 2018,2018-06-01,14.61,,Seasonal
550026,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Winter 2016-17,2016-12-01,26.51,,Seasonal
166871,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Summer 2013,2013-06-01,18.43,,Seasonal
166812,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Summer 2012,2012-06-01,18.37,,Seasonal
166808,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Summer 2012,2012-06-01,26.96,,Seasonal
166867,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Summer 2013,2013-06-01,25.3,,Seasonal
741146,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Summer 2021,2021-06-01,16.78,,Seasonal
550039,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Summer 2017,2017-06-01,18.17,,Seasonal
550041,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Winter 2016-17,2016-12-01,28.39,,Seasonal
667617,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Summer 2020,2020-06-01,15.18,,Seasonal
165920,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),Winter 2011-12,2011-12-01,38.04,,Seasonal
165802,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),Winter 2009-10,2009-12-01,43.08,,Seasonal
550003,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),Summer 2017,2017-06-01,30.82,,Seasonal
550005,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),Winter 2016-17,2016-12-01,36.31,,Seasonal
602946,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),Summer 2018,2018-06-01,28.82,,Seasonal
667545,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),Summer 2020,2020-06-01,21.93,,Seasonal
166876,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Summer 2013,2013-06-01,20.23,,Seasonal
166817,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Summer 2012,2012-06-01,20.62,,Seasonal
741173,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),Summer 2021,2021-06-01,14.28,,Seasonal
165921,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Winter 2011-12,2011-12-01,34.38,,Seasonal
165803,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Winter 2009-10,2009-12-01,37.91,,Seasonal
550006,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Summer 2017,2017-06-01,26.18,,Seasonal
550008,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Winter 2016-17,2016-12-01,32.89,,Seasonal
171683,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Winter 2011-12,2011-12-01,24.49,,Seasonal
171613,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Winter 2009-10,2009-12-01,27.56,,Seasonal
171681,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Winter 2011-12,2011-12-01,25.94,,Seasonal
602889,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2018,2018-06-01,14.92,,Seasonal
667431,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2020,2020-06-01,12.85,,Seasonal
549948,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Winter 2016-17,2016-12-01,26.77,,Seasonal
549946,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2017,2017-06-01,15.77,,Seasonal
211676,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Summer 2014,2014-06-01,14.62,,Seasonal
549991,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Summer 2017,2017-06-01,23.03,,Seasonal
165811,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Winter 2009-10,2009-12-01,26.32,,Seasonal
550030,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Summer 2017,2017-06-01,15.72,,Seasonal
643512,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Winter 2018-19,2018-12-01,22.03,,Seasonal
175339,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,Winter 2010-11,2010-12-01,30.73,,Seasonal
336510,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,Winter 2014-15,2014-12-01,25.21,,Seasonal
172123,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2010,2010-06-01,20.31,,Seasonal
172157,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2011,2011-06-01,20.29,,Seasonal
412614,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Summer 2016,2016-06-01,15.6,,Seasonal
741079,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,west queens,Winter 2020-21,2020-12-01,22.92,,Seasonal
412620,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Summer 2016,2016-06-01,13.62,,Seasonal
412619,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Winter 2015-16,2015-12-01,23.39,,Seasonal
741085,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,ridgewood - forest hills,Winter 2020-21,2020-12-01,21.48,,Seasonal
175304,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Winter 2009-10,2009-12-01,28.06,,Seasonal
175388,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Winter 2011-12,2011-12-01,24.1,,Seasonal
165919,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Winter 2011-12,2011-12-01,32.42,,Seasonal
165801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Winter 2009-10,2009-12-01,34.44,,Seasonal
603021,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),Summer 2018,2018-06-01,16.27,,Seasonal
602949,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Summer 2018,2018-06-01,23.83,,Seasonal
667551,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Summer 2020,2020-06-01,17.91,,Seasonal
165935,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Winter 2011-12,2011-12-01,21.84,,Seasonal
165817,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Winter 2009-10,2009-12-01,21.42,,Seasonal
550048,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Summer 2017,2017-06-01,13.03,,Seasonal
550050,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Winter 2016-17,2016-12-01,24.31,,Seasonal
166865,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Summer 2013,2013-06-01,30.77,,Seasonal
166806,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Summer 2012,2012-06-01,33.13,,Seasonal
166863,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Summer 2013,2013-06-01,27.36,,Seasonal
166804,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Summer 2012,2012-06-01,28.92,,Seasonal
175302,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Winter 2009-10,2009-12-01,27.5,,Seasonal
549793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Summer 2017,2017-06-01,14.14,,Seasonal
602736,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Summer 2018,2018-06-01,14.4,,Seasonal
550032,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Winter 2016-17,2016-12-01,27.0,,Seasonal
602973,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Summer 2018,2018-06-01,15.44,,Seasonal
667599,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Summer 2020,2020-06-01,14.77,,Seasonal
165798,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Winter 2009-10,2009-12-01,35.11,,Seasonal
165916,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Winter 2011-12,2011-12-01,32.12,,Seasonal
549993,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Winter 2016-17,2016-12-01,30.37,,Seasonal
602739,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,borough park,Summer 2018,2018-06-01,12.59,,Seasonal
165870,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Winter 2010-11,2010-12-01,30.57,,Seasonal
166637,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Summer 2009,2009-06-01,22.71,,Seasonal
336762,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Winter 2014-15,2014-12-01,25.17,,Seasonal
667149,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,bensonhurst - bay ridge,Summer 2020,2020-06-01,9.8,,Seasonal
175307,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,coney island - sheepshead bay,Winter 2009-10,2009-12-01,25.32,,Seasonal
169559,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,jackson heights (cd3),Summer 2013,2013-06-01,10.0,,Seasonal
742475,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,bushwick (cd4),Summer 2021,2021-06-01,8.78,,Seasonal
742472,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,bedford stuyvesant (cd3),Summer 2021,2021-06-01,8.77,,Seasonal
168514,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,lower east side and chinatown (cd3),Winter 2010-11,2010-12-01,13.85,,Seasonal
169281,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,lower east side and chinatown (cd3),Summer 2009,2009-06-01,12.04,,Seasonal
334227,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Winter 2014-15,2014-12-01,10.26,,Seasonal
605770,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Winter 2017-18,2017-12-01,7.71,,Seasonal
172153,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Summer 2011,2011-06-01,23.92,,Seasonal
172119,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Summer 2010,2010-06-01,25.48,,Seasonal
412601,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Winter 2015-16,2015-12-01,25.73,,Seasonal
212703,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Winter 2013-14,2013-12-01,10.93,,Seasonal
212702,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Winter 2013-14,2013-12-01,10.95,,Seasonal
177174,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Winter 2008-09,2008-12-01,12.69,,Seasonal
669645,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,ridgewood - forest hills,Winter 2019-20,2019-12-01,7.7,,Seasonal
173245,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,west queens,Winter 2012-13,2012-12-01,10.76,,Seasonal
334139,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,west queens,Summer 2015,2015-06-01,9.98,,Seasonal
649850,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,west queens,Summer 2019,2019-06-01,8.61,,Seasonal
669651,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,west queens,Winter 2019-20,2019-12-01,8.24,,Seasonal
173173,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Winter 2010-11,2010-12-01,14.35,,Seasonal
173615,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Summer 2009,2009-06-01,11.36,,Seasonal
165860,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Winter 2010-11,2010-12-01,37.32,,Seasonal
166627,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Summer 2009,2009-06-01,32.98,,Seasonal
336732,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Winter 2014-15,2014-12-01,30.68,,Seasonal
175300,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Winter 2009-10,2009-12-01,28.86,,Seasonal
175384,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Winter 2011-12,2011-12-01,26.04,,Seasonal
549789,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Winter 2016-17,2016-12-01,26.17,,Seasonal
667113,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Summer 2020,2020-06-01,11.59,,Seasonal
742334,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Summer 2021,2021-06-01,8.83,,Seasonal
412602,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Summer 2016,2016-06-01,18.13,,Seasonal
336663,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,washington heights,Winter 2014-15,2014-12-01,24.58,,Seasonal
172085,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Summer 2009,2009-06-01,28.08,,Seasonal
336666,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,Winter 2014-15,2014-12-01,26.74,,Seasonal
643391,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,gramercy park - murray hill,Summer 2019,2019-06-01,24.78,,Seasonal
336596,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,jamaica,Summer 2015,2015-06-01,13.33,,Seasonal
643424,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,jamaica,Summer 2019,2019-06-01,13.05,,Seasonal
667268,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,jamaica,Winter 2019-20,2019-12-01,22.29,,Seasonal
173751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Summer 2013,2013-06-01,10.76,,Seasonal
742337,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Summer 2021,2021-06-01,8.77,,Seasonal
742301,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,greenpoint,Summer 2021,2021-06-01,9.63,,Seasonal
410906,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Winter 2015-16,2015-12-01,8.5,,Seasonal
410907,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Summer 2016,2016-06-01,8.45,,Seasonal
742333,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Winter 2020-21,2020-12-01,6.81,,Seasonal
547556,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,west queens,Winter 2016-17,2016-12-01,8.48,,Seasonal
669650,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,west queens,Summer 2020,2020-06-01,7.37,,Seasonal
605835,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Summer 2018,2018-06-01,8.65,,Seasonal
547541,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,washington heights,Winter 2016-17,2016-12-01,8.17,,Seasonal
667208,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,greenwich village - soho,Winter 2019-20,2019-12-01,31.63,,Seasonal
175442,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,greenwich village - soho,Winter 2012-13,2012-12-01,32.69,,Seasonal
336857,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,elmhurst and corona (cd4),Summer 2015,2015-06-01,17.09,,Seasonal
667202,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,gramercy park - murray hill,Winter 2019-20,2019-12-01,34.16,,Seasonal
175441,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,gramercy park - murray hill,Winter 2012-13,2012-12-01,37.34,,Seasonal
643394,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,greenwich village - soho,Summer 2019,2019-06-01,22.64,,Seasonal
412466,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Winter 2015-16,2015-12-01,23.79,,Seasonal
412467,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Summer 2016,2016-06-01,13.98,,Seasonal
740932,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Winter 2020-21,2020-12-01,22.76,,Seasonal
211976,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Summer 2014,2014-06-01,9.12,,Seasonal
649839,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Winter 2018-19,2018-12-01,7.59,,Seasonal
649736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,gramercy park - murray hill,Summer 2019,2019-06-01,11.11,,Seasonal
669765,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,gramercy park - murray hill,Winter 2019-20,2019-12-01,11.0,,Seasonal
177331,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,gramercy park - murray hill,Winter 2012-13,2012-12-01,15.0,,Seasonal
173683,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Summer 2011,2011-06-01,11.93,,Seasonal
173649,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Summer 2010,2010-06-01,12.49,,Seasonal
410909,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Winter 2015-16,2015-12-01,8.42,,Seasonal
410910,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,central harlem - morningside heights,Summer 2016,2016-06-01,8.67,,Seasonal
742300,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,greenpoint,Winter 2020-21,2020-12-01,7.99,,Seasonal
177320,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,east flatbush - flatbush,Winter 2012-13,2012-12-01,10.24,,Seasonal
410808,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,gramercy park - murray hill,Summer 2016,2016-06-01,11.17,,Seasonal
177859,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,hunts point - mott haven,Summer 2011,2011-06-01,10.67,,Seasonal
177817,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,hunts point - mott haven,Summer 2010,2010-06-01,11.12,,Seasonal
410753,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,hunts point - mott haven,Winter 2015-16,2015-12-01,8.75,,Seasonal
177867,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,canarsie - flatlands,Summer 2011,2011-06-01,11.12,,Seasonal
177825,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,canarsie - flatlands,Summer 2010,2010-06-01,11.44,,Seasonal
175430,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Winter 2012-13,2012-12-01,25.91,,Seasonal
643682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,jackson heights (cd3),Summer 2019,2019-06-01,14.43,,Seasonal
166015,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,east flatbush (cd17),Winter 2012-13,2012-12-01,26.06,,Seasonal
336842,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,east flatbush (cd17),Summer 2015,2015-06-01,14.6,,Seasonal
643670,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,east flatbush (cd17),Summer 2019,2019-06-01,12.67,,Seasonal
667760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,east flatbush (cd17),Winter 2019-20,2019-12-01,26.3,,Seasonal
166016,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,flatlands and canarsie (cd18),Winter 2012-13,2012-12-01,22.68,,Seasonal
166033,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,tottenville and great kills (cd3),Winter 2012-13,2012-12-01,16.7,,Seasonal
643673,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,flatlands and canarsie (cd18),Summer 2019,2019-06-01,9.24,,Seasonal
667766,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,flatlands and canarsie (cd18),Winter 2019-20,2019-12-01,22.83,,Seasonal
547641,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Summer 2017,2017-06-01,9.81,,Seasonal
547643,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Winter 2016-17,2016-12-01,8.38,,Seasonal
